timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-03-24 14:46:56.299,-1.012207,-0.0625,-0.0031739999999999,-0.950928,0.017578,0.055908,6
2021-03-24 14:46:56.319,-1.015869,-0.0625,0.000244,-0.953125,0.015625,0.054932,6
2021-03-24 14:46:56.340,-1.015625,-0.0625,0.0,-0.950928,0.017578,0.052734,6
2021-03-24 14:46:56.360,-1.017334,-0.0625,0.0,-0.963379,0.0070799999999999,0.066162,6
2021-03-24 14:46:56.380,-1.001953,-0.0625,0.0,-0.96167,-0.001709,0.053711,6
2021-03-24 14:46:56.400,-0.998291,-0.0625,0.0,-0.951416,-0.0021969999999999,0.042969,6
2021-03-24 14:46:56.419,-1.013916,-0.0625,0.0,-0.950684,0.0070799999999999,0.05835,6
2021-03-24 14:46:56.439,-1.016602,-0.0612789999999999,0.0,-0.962646,0.0288089999999999,0.0539549999999999,6
2021-03-24 14:46:56.459,-1.000977,-0.0778809999999999,0.0,-0.972168,0.0222169999999999,0.04541,6
2021-03-24 14:46:56.479,-0.999756,-0.063232,0.0,-0.958252,0.0144039999999999,0.0444339999999999,6
2021-03-24 14:46:56.500,-1.0,-0.0622559999999999,0.0,-0.951904,0.017822,0.059814,6
2021-03-24 14:46:56.520,-1.0,-0.0625,0.0,-0.950684,0.004395,0.049805,6
2021-03-24 14:46:56.540,-1.0,-0.0625,0.0,-0.9646,-0.000732,0.059814,6
2021-03-24 14:46:56.560,-1.0,-0.0625,-0.015869,-0.969238,0.0,0.05127,6
2021-03-24 14:46:56.580,-1.0,-0.0625,-0.015625,-0.970703,0.0,0.046143,6
2021-03-24 14:46:56.599,-1.0,-0.0625,-0.0144039999999999,-0.954102,0.0,0.046875,6
2021-03-24 14:46:56.619,-1.0,-0.0625,0.000977,-0.965576,-0.001709,0.046875,6
2021-03-24 14:46:56.639,-1.0,-0.0625,0.0,-0.968994,0.014893,0.046875,6
2021-03-24 14:46:56.659,-1.0,-0.0625,-0.001953,-0.970215,0.0021969999999999,0.046875,6
2021-03-24 14:46:56.680,-0.999512,-0.0625,-0.015137,-0.95459,0.0,0.04541,6
2021-03-24 14:46:56.700,-1.002441,-0.0625,0.004639,-0.952881,-0.000977,0.060059,6
2021-03-24 14:46:56.720,-1.017334,-0.0625,0.014648,-0.953125,0.014648,0.077148,6
2021-03-24 14:46:56.740,-1.015625,-0.0617679999999999,-0.001953,-0.953125,0.016113,0.078125,6
2021-03-24 14:46:56.759,-1.015625,-0.065674,0.0,-0.953125,0.0,0.078125,6
2021-03-24 14:46:56.779,-1.0161129999999998,-0.080078,0.0,-0.953125,0.0,0.0778809999999999,6
2021-03-24 14:46:56.799,-1.011475,-0.078125,0.000732,-0.952881,-0.015381,0.062012,6
2021-03-24 14:46:56.819,-0.997559,-0.078125,-0.00415,-0.953857,0.000732,0.061523,6
2021-03-24 14:46:56.840,-1.0,-0.078125,-0.017822,-0.969727,0.0,0.0444339999999999,6
2021-03-24 14:46:56.860,-1.000977,-0.078125,-0.015625,-0.96875,0.0,0.030029,6
2021-03-24 14:46:56.880,-0.993652,-0.078125,-0.015625,-0.96875,0.0,0.029297,6
2021-03-24 14:46:56.900,-0.987305,-0.078125,-0.016846,-0.966309,0.0,0.013672,6
2021-03-24 14:46:56.919,-1.002197,-0.078125,-0.009766,-0.951172,0.0,0.017822,6
2021-03-24 14:46:56.939,-0.998535,-0.078125,0.0021969999999999,-0.953125,0.000244,0.0356449999999999,6
2021-03-24 14:46:56.959,-1.006348,-0.07959,0.0,-0.953125,-0.0031739999999999,0.052246,6
2021-03-24 14:46:56.979,-1.019287,-0.069824,0.0,-0.953125,-0.017578,0.064453,6
2021-03-24 14:46:57.000,-1.008545,-0.067139,0.0,-0.953125,-0.015625,0.0625,6
2021-03-24 14:46:57.020,-0.997803,-0.080078,0.0,-0.953125,-0.015625,0.063232,6
2021-03-24 14:46:57.040,-1.0,-0.078125,0.0,-0.951904,-0.015625,0.0576169999999999,6
2021-03-24 14:46:57.060,-1.0,-0.078125,0.0,-0.958008,-0.016602,0.045654,6
2021-03-24 14:46:57.080,-1.0,-0.078125,0.001953,-0.970947,-0.01001,0.04126,6
2021-03-24 14:46:57.099,-1.0,-0.080078,-0.008301,-0.96875,0.0021969999999999,0.0288089999999999,6
2021-03-24 14:46:57.119,-1.0,-0.069336,-0.01709,-0.96875,0.0,0.03125,6
2021-03-24 14:46:57.139,-0.997559,-0.060791,-0.017822,-0.970215,0.0,0.029541,6
2021-03-24 14:46:57.159,-1.009277,-0.060059,-0.006104,-0.96167,0.0,0.036377,6
2021-03-24 14:46:57.180,-1.016846,-0.074219,0.001221,-0.950928,0.001709,0.056152,6
2021-03-24 14:46:57.200,-1.017822,-0.069336,0.0,-0.953125,-0.007324,0.0625,6
2021-03-24 14:46:57.220,-1.00293,-0.061035,0.0,-0.953125,-0.019287,0.072266,6
2021-03-24 14:46:57.240,-1.009277,-0.060059,0.0,-0.950928,-0.007324,0.0737299999999999,6
2021-03-24 14:46:57.259,-1.018799,-0.0754389999999999,0.0,-0.96167,0.001709,0.052002,6
2021-03-24 14:46:57.279,-1.004395,-0.067871,0.0021969999999999,-0.970215,0.0,0.047363,6
2021-03-24 14:46:57.299,-0.999023,-0.061523,-0.01123,-0.96875,0.0,0.037354,6
2021-03-24 14:46:57.319,-1.0,-0.0625,-0.016357,-0.970947,0.0,0.029785,6
2021-03-24 14:46:57.340,-1.0,-0.0603029999999999,-0.015625,-0.956299,0.0,0.03125,6
2021-03-24 14:46:57.360,-1.0,-0.074707,-0.015625,-0.962158,0.0,0.03125,6
2021-03-24 14:46:57.380,-1.0,-0.080566,-0.015625,-0.969727,0.0,0.03125,6
2021-03-24 14:46:57.400,-1.0,-0.065186,-0.015625,-0.96875,0.0,0.033447,6
2021-03-24 14:46:57.419,-1.0,-0.062012,-0.015625,-0.96875,0.0,0.019775,6
2021-03-24 14:46:57.439,-0.998291,-0.0625,-0.01709,-0.96875,0.0,0.014893,6
2021-03-24 14:46:57.459,-1.013672,-0.0625,-0.001709,-0.96875,-0.001953,0.013428,6
2021-03-24 14:46:57.479,-1.015625,-0.0625,0.0,-0.970703,0.010498,0.026123,6
2021-03-24 14:46:57.500,-1.015625,-0.0612789999999999,0.0,-0.955811,0.030762,0.0407709999999999,6
2021-03-24 14:46:57.520,-1.015625,-0.076904,0.0,-0.954346,0.02002,0.071777,6
2021-03-24 14:46:57.540,-1.0161129999999998,-0.078125,0.0,-0.937988,0.004883,0.092041,6
2021-03-24 14:46:57.560,-1.000244,-0.078125,0.0,-0.951172,-0.026611,0.09375,6
2021-03-24 14:46:57.580,-0.999756,-0.078125,0.0,-0.953125,-0.046631,0.0947269999999999,6
2021-03-24 14:46:57.599,-1.0,-0.078125,0.0,-0.952148,-0.033936,0.079834,6
2021-03-24 14:46:57.619,-1.0,-0.077637,-0.015869,-0.968018,-0.001709,0.064209,6
2021-03-24 14:46:57.639,-1.0,-0.0617679999999999,-0.015625,-0.96875,0.014893,0.031982,6
2021-03-24 14:46:57.659,-1.0,-0.0625,-0.015625,-0.96875,0.03125,0.015381,6
2021-03-24 14:46:57.680,-1.0,-0.0625,-0.015625,-0.96875,0.03125,0.015381,6
2021-03-24 14:46:57.700,-1.0,-0.0625,-0.015625,-0.96875,0.030273,0.016113,6
2021-03-24 14:46:57.720,-1.0,-0.0625,-0.013672,-0.967529,0.013428,0.03418,6
2021-03-24 14:46:57.740,-0.999512,-0.0625,0.001465,-0.951904,-0.002686,0.0659179999999999,6
2021-03-24 14:46:57.759,-1.002441,-0.0625,0.0,-0.953125,-0.015137,0.083008,6
2021-03-24 14:46:57.779,-1.017334,-0.0625,0.0,-0.953125,0.001709,0.11499,6
2021-03-24 14:46:57.799,-1.015625,-0.0625,0.0,-0.953369,-0.002441,0.124023,6
2021-03-24 14:46:57.819,-1.015625,-0.062988,0.0,-0.949707,-0.017334,0.108154,6
2021-03-24 14:46:57.840,-1.015625,-0.058594,0.0,-0.937988,-0.016113,0.103271,6
2021-03-24 14:46:57.860,-1.016357,-0.0444339999999999,0.0,-0.95874,-0.012451,0.070801,6
2021-03-24 14:46:57.880,-1.01123,-0.046875,0.000732,-0.970947,0.006104,0.0576169999999999,6
2021-03-24 14:46:57.900,-0.997559,-0.046875,-0.004395,-0.96875,0.016846,0.035889,6
2021-03-24 14:46:57.919,-1.0,-0.046875,-0.017822,-0.96875,0.0202639999999999,0.010986,6
2021-03-24 14:46:57.939,-1.000977,-0.045654,-0.015625,-0.96875,0.034424,0.0144039999999999,6
2021-03-24 14:46:57.959,-0.993164,-0.052246,-0.016846,-0.96875,0.028076,0.019775,6
2021-03-24 14:46:57.979,-0.987793,-0.063232,-0.009766,-0.969971,0.0031739999999999,0.037842,6
2021-03-24 14:46:58.000,-1.000732,-0.069824,0.0021969999999999,-0.962646,-0.026123,0.053711,6
2021-03-24 14:46:58.020,-1.006348,-0.072266,0.0,-0.950684,-0.033447,0.0695799999999999,6
2021-03-24 14:46:58.040,-1.017578,-0.068604,0.0,-0.953125,-0.032715,0.088623,6
2021-03-24 14:46:58.060,-1.017334,-0.073242,0.0,-0.951172,-0.023926,0.090332,6
2021-03-24 14:46:58.080,-1.008301,-0.0603029999999999,0.0,-0.960449,-0.015381,0.070312,6
2021-03-24 14:46:58.099,-0.997803,-0.0625,0.0,-0.970459,-0.007568,0.054443,6
2021-03-24 14:46:58.119,-1.0,-0.0625,0.0,-0.96875,0.0,0.036621,6
2021-03-24 14:46:58.139,-1.0,-0.0625,0.0,-0.970703,0.010498,0.029297,6
2021-03-24 14:46:58.159,-1.0,-0.0625,0.001953,-0.959717,0.008301,0.03125,6
2021-03-24 14:46:58.180,-1.0,-0.0625,-0.010742,-0.951416,-0.001465,0.0288089999999999,6
2021-03-24 14:46:58.200,-1.0,-0.060059,-0.008057,-0.950684,0.0,0.0407709999999999,6
2021-03-24 14:46:58.220,-1.0,-0.071777,0.001465,-0.962891,0.0,0.048096,6
2021-03-24 14:46:58.240,-1.0,-0.079346,0.0,-0.972168,0.0,0.046875,6
2021-03-24 14:46:58.259,-1.0,-0.078125,0.0,-0.958008,0.0,0.046875,6
2021-03-24 14:46:58.279,-1.0,-0.078125,0.0,-0.952148,0.0,0.0444339999999999,6
2021-03-24 14:46:58.299,-1.0,-0.078125,0.0,-0.953125,0.0,0.058105,6
2021-03-24 14:46:58.319,-1.0,-0.078125,0.0,-0.953125,0.001953,0.062988,6
2021-03-24 14:46:58.340,-1.0,-0.078125,0.0,-0.953125,-0.011963,0.0625,6
2021-03-24 14:46:58.360,-0.997559,-0.078125,0.0,-0.953125,-0.016113,0.0625,6
2021-03-24 14:46:58.380,-1.011475,-0.078125,0.0,-0.953125,-0.017334,0.0625,6
2021-03-24 14:46:58.400,-1.018311,-0.078125,0.0,-0.951172,-0.002441,0.0625,6
2021-03-24 14:46:58.419,-1.001221,-0.080078,0.0,-0.968018,0.000244,0.063965,6
2021-03-24 14:46:58.439,-1.013916,-0.0634769999999999,0.0,-0.955078,0.0,0.047119,6
2021-03-24 14:46:58.459,-1.00293,-0.07666,0.0,-0.952881,-0.000977,0.062012,6
2021-03-24 14:46:58.479,-0.999512,-0.065186,0.0,-0.953125,0.015381,0.046875,6
2021-03-24 14:46:58.500,-1.0,-0.062012,0.0,-0.952393,0.000732,0.061523,6
2021-03-24 14:46:58.520,-1.0,-0.0625,0.0,-0.968506,0.000244,0.062012,6
2021-03-24 14:46:58.540,-0.998535,-0.0625,0.0,-0.953125,-0.015381,0.0778809999999999,6
2021-03-24 14:46:58.560,-1.015381,-0.0625,0.0,-0.953125,-0.015625,0.078125,6
2021-03-24 14:46:58.580,-1.0,-0.0625,0.0,-0.953125,-0.015625,0.078125,6
2021-03-24 14:46:58.599,-1.014893,-0.0625,0.0,-0.953125,-0.0144039999999999,0.076904,6
2021-03-24 14:46:58.619,-1.015869,-0.0625,0.0,-0.952881,0.000977,0.059814,6
2021-03-24 14:46:58.639,-1.0,-0.0625,0.0,-0.954834,0.0,0.045654,6
2021-03-24 14:46:58.659,-1.0,-0.0622559999999999,0.0,-0.967773,0.0,0.0444339999999999,6
2021-03-24 14:46:58.680,-1.0,-0.062744,0.0,-0.954102,0.0,0.031494,6
2021-03-24 14:46:58.700,-1.0,-0.078857,0.0,-0.967773,0.000244,0.051514,6
2021-03-24 14:46:58.720,-1.0,-0.076904,0.0,-0.950928,-0.00293,0.064453,6
2021-03-24 14:46:58.740,-1.0,-0.0612789999999999,0.0,-0.952393,-0.017578,0.0625,6
2021-03-24 14:46:58.759,-1.0,-0.0625,0.0,-0.956787,-0.016113,0.0625,6
2021-03-24 14:46:58.779,-1.0,-0.0625,0.0,-0.97168,-0.01123,0.0625,6
2021-03-24 14:46:58.799,-1.0,-0.0625,0.0,-0.964111,0.0021969999999999,0.0625,6
2021-03-24 14:46:58.819,-1.0,-0.0625,-0.000244,-0.950684,0.0,0.0625,6
2021-03-24 14:46:58.840,-1.0,-0.062744,0.002686,-0.951904,0.0,0.0625,6
2021-03-24 14:46:58.860,-1.0,-0.058838,0.018066,-0.959961,0.001221,0.0625,6
2021-03-24 14:46:58.880,-1.0,-0.048096,0.011475,-0.964844,-0.005859,0.0625,6
2021-03-24 14:46:58.900,-1.0,-0.064453,0.0021969999999999,-0.949219,-0.019287,0.0625,6
2021-03-24 14:46:58.919,-1.000732,-0.0625,0.013672,-0.961426,-0.008789,0.0625,6
2021-03-24 14:46:58.939,-0.994629,-0.063232,-0.0021969999999999,-0.963623,0.001953,0.0625,6
2021-03-24 14:46:58.959,-0.986572,-0.056885,0.0,-0.949219,0.0,0.0625,6
2021-03-24 14:46:58.979,-1.002197,-0.049316,0.0,-0.960693,0.0,0.0625,6
2021-03-24 14:46:59.000,-1.0,-0.064697,0.0,-0.972412,0.0,0.0625,6
2021-03-24 14:46:59.020,-1.0,-0.0625,-0.001221,-0.960205,0.0,0.0603029999999999,6
2021-03-24 14:46:59.040,-1.0,-0.0625,0.0070799999999999,-0.951416,0.0,0.071289,6
2021-03-24 14:46:59.060,-1.0,-0.0625,0.010254,-0.953125,0.0021969999999999,0.07959,6
2021-03-24 14:46:59.080,-1.0,-0.060791,0.003906,-0.953125,-0.011719,0.078125,6
2021-03-24 14:46:59.099,-0.998291,-0.070801,0.017578,-0.953125,-0.0070799999999999,0.078125,6
2021-03-24 14:46:59.119,-1.008545,-0.073242,0.015625,-0.953125,0.000977,0.078125,6
2021-03-24 14:46:59.139,-1.010254,-0.0603029999999999,0.015625,-0.953125,0.0,0.078125,6
2021-03-24 14:46:59.159,-0.996094,-0.0625,0.015625,-0.953125,0.0,0.078125,6
2021-03-24 14:46:59.180,-1.009766,-0.0625,0.015625,-0.953125,0.0,0.078125,6
2021-03-24 14:46:59.200,-1.009277,-0.0625,0.017578,-0.953125,0.0,0.078125,6
2021-03-24 14:46:59.220,-0.998047,-0.064453,0.004883,-0.953125,0.0,0.080078,6
2021-03-24 14:46:59.240,-1.0,-0.051514,0.006836,-0.953125,0.001953,0.063721,6
2021-03-24 14:46:59.259,-1.0,-0.054199,0.01709,-0.953125,-0.0144039999999999,0.074707,6
2021-03-24 14:46:59.279,-0.997559,-0.063965,0.015625,-0.953125,-0.002686,0.078369,6
2021-03-24 14:46:59.299,-1.011719,-0.0625,0.015625,-0.953125,0.000244,0.07959,6
2021-03-24 14:46:59.319,-1.006836,-0.0625,0.017822,-0.95166,0.001221,0.064209,6
2021-03-24 14:46:59.340,-0.998535,-0.0625,0.00293,-0.967041,-0.013916,0.0622559999999999,6
2021-03-24 14:46:59.360,-1.0,-0.0625,0.0092769999999999,-0.969727,-0.016602,0.0625,6
2021-03-24 14:46:59.380,-1.0,-0.0625,0.016602,-0.953857,-0.000732,0.0625,6
2021-03-24 14:46:59.400,-0.997559,-0.0625,0.015625,-0.952881,0.0,0.062012,6
2021-03-24 14:46:59.419,-1.013428,-0.0625,0.013184,-0.953125,0.0,0.0778809999999999,6
2021-03-24 14:46:59.439,-1.002441,-0.060059,0.029297,-0.953125,-0.000244,0.077637,6
2021-03-24 14:46:59.459,-1.013428,-0.074463,0.019775,-0.953125,-0.016113,0.0617679999999999,6
2021-03-24 14:46:59.479,-1.003906,-0.078613,0.0129389999999999,-0.952881,-0.015625,0.0625,6
2021-03-24 14:46:59.500,-0.999512,-0.078125,0.030029,-0.954346,-0.015625,0.061035,6
2021-03-24 14:46:59.520,-1.0,-0.078125,0.018555,-0.969971,-0.013916,0.04541,6
2021-03-24 14:46:59.540,-1.0,-0.078125,0.015137,-0.96875,0.001465,0.046875,6
2021-03-24 14:46:59.560,-1.0,-0.07959,0.015625,-0.966064,0.0,0.046875,6
2021-03-24 14:46:59.580,-1.0,-0.062744,0.015625,-0.954346,0.000244,0.046875,6
2021-03-24 14:46:59.599,-1.0,-0.076172,0.015625,-0.967529,-0.00293,0.046143,6
2021-03-24 14:46:59.619,-1.0,-0.0791019999999999,0.015625,-0.950439,-0.018066,0.050781,6
2021-03-24 14:46:59.639,-1.0,-0.0634769999999999,0.015625,-0.95752,-0.011719,0.060059,6
2021-03-24 14:46:59.659,-1.0,-0.0622559999999999,0.015625,-0.966797,0.0021969999999999,0.049561,6
2021-03-24 14:46:59.680,-1.0,-0.0625,0.015625,-0.950684,0.0,0.059326,6
2021-03-24 14:46:59.700,-1.0,-0.0625,0.015625,-0.953125,0.0,0.049316,6
2021-03-24 14:46:59.720,-1.0,-0.0625,0.015625,-0.953125,0.0,0.064697,6
2021-03-24 14:46:59.740,-1.0,-0.0622559999999999,0.015625,-0.95166,0.0,0.0625,6
2021-03-24 14:46:59.759,-1.0,-0.063232,0.015625,-0.960205,0.0,0.0625,6
2021-03-24 14:46:59.779,-1.0,-0.0778809999999999,0.0144039999999999,-0.9646,0.0,0.0625,6
2021-03-24 14:46:59.799,-1.0,-0.0612789999999999,-0.000977,-0.950684,0.0,0.0625,6
2021-03-24 14:46:59.819,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.840,-1.0,-0.0625,0.001953,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.860,-1.0,-0.0625,0.014893,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.880,-1.0,-0.0625,-0.001953,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.900,-1.0,-0.0625,0.0031739999999999,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.919,-1.0,-0.0625,0.0144039999999999,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.939,-1.0,-0.0625,-0.002441,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.959,-1.0,-0.0625,0.00415,-0.953125,0.0,0.0625,6
2021-03-24 14:46:59.979,-1.0,-0.0625,0.013672,-0.950684,0.0,0.0625,6
2021-03-24 14:47:00.000,-1.0,-0.0625,-0.0021969999999999,-0.965576,0.0,0.0625,6
2021-03-24 14:47:00.019,-1.0,-0.0625,0.0,-0.957031,0.0,0.0625,6
2021-03-24 14:47:00.039,-1.0,-0.0634769999999999,0.0,-0.965088,0.0,0.0625,6
2021-03-24 14:47:00.059,-1.0,-0.056152,0.0,-0.958252,0.0,0.0625,6
2021-03-24 14:47:00.079,-1.0,-0.050049,0.0,-0.952148,0.0,0.0625,6
2021-03-24 14:47:00.099,-1.0,-0.064697,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:00.119,-1.0,-0.0625,0.0,-0.953125,0.0,0.064453,6
2021-03-24 14:47:00.140,-1.0,-0.0625,0.0,-0.950928,0.0,0.049805,6
2021-03-24 14:47:00.160,-1.0,-0.0625,0.0,-0.966064,0.0,0.048096,6
2021-03-24 14:47:00.180,-1.0,-0.0625,0.0,-0.968994,0.0,0.031738,6
2021-03-24 14:47:00.200,-1.0,-0.0625,0.0,-0.970215,0.0,0.0446779999999999,6
2021-03-24 14:47:00.220,-1.0,-0.0625,0.0,-0.953369,0.0,0.046875,6
2021-03-24 14:47:00.240,-1.0,-0.0625,0.0,-0.967285,0.0,0.045654,6
2021-03-24 14:47:00.260,-1.0,-0.0625,0.0,-0.969482,0.0,0.061523,6
2021-03-24 14:47:00.279,-1.0,-0.0625,0.0,-0.953613,0.0,0.0625,6
2021-03-24 14:47:00.299,-1.0,-0.0625,0.0,-0.952881,0.0,0.0622559999999999,6
2021-03-24 14:47:00.319,-1.0,-0.0625,0.0,-0.953125,0.0,0.078125,6
2021-03-24 14:47:00.339,-1.0,-0.0625,0.0,-0.953125,0.0,0.078125,6
2021-03-24 14:47:00.359,-1.0,-0.0625,0.0,-0.953125,0.0,0.078125,6
2021-03-24 14:47:00.380,-1.0,-0.0625,0.0,-0.953125,0.0,0.076904,6
2021-03-24 14:47:00.400,-1.0,-0.0625,0.0,-0.953125,0.0,0.05957,6
2021-03-24 14:47:00.420,-1.0,-0.0625,0.0,-0.952881,0.001709,0.045166,6
2021-03-24 14:47:00.440,-1.0,-0.0625,0.0,-0.955322,0.01709,0.046875,6
2021-03-24 14:47:00.460,-1.0,-0.0625,0.0,-0.970947,0.015625,0.046387,6
2021-03-24 14:47:00.480,-1.0,-0.0625,0.0,-0.965576,0.015869,0.049805,6
2021-03-24 14:47:00.500,-0.997559,-0.0625,0.0,-0.950928,0.0122069999999999,0.063965,6
2021-03-24 14:47:00.520,-1.013916,-0.0625,0.0,-0.953125,-0.001953,0.06543,6
2021-03-24 14:47:00.539,-1.001709,-0.0625,0.0,-0.953125,0.0,0.084229,6
2021-03-24 14:47:00.559,-1.011963,-0.0625,0.0,-0.953125,0.0,0.095947,6
2021-03-24 14:47:00.579,-1.015869,-0.064209,0.0,-0.953125,0.0,0.09375,6
2021-03-24 14:47:00.599,-1.015625,-0.049316,0.0,-0.953125,0.0,0.09375,6
2021-03-24 14:47:00.619,-1.015625,-0.046387,-0.001465,-0.953125,0.0,0.094971,6
2021-03-24 14:47:00.640,-1.015625,-0.046875,0.015137,-0.953125,0.0,0.087891,6
2021-03-24 14:47:00.660,-1.015625,-0.046875,0.001709,-0.953125,-0.001465,0.078613,6
2021-03-24 14:47:00.680,-1.016602,-0.046875,0.0,-0.953125,0.0063479999999999,0.0664059999999999,6
2021-03-24 14:47:00.700,-1.000977,-0.046875,0.0,-0.951416,0.015869,0.0356449999999999,6
2021-03-24 14:47:00.720,-0.999756,-0.046875,0.0,-0.960205,0.024658,0.029053,6
2021-03-24 14:47:00.740,-1.0,-0.046387,0.0,-0.970703,0.025635,0.03125,6
2021-03-24 14:47:00.760,-1.0,-0.0622559999999999,0.0,-0.970703,0.015625,0.029053,6
2021-03-24 14:47:00.780,-1.0,-0.0625,0.0,-0.960205,0.0070799999999999,0.037354,6
2021-03-24 14:47:00.799,-1.0,-0.0625,0.0,-0.951172,0.000244,0.054932,6
2021-03-24 14:47:00.819,-1.0,-0.0625,0.0,-0.953125,-0.008789,0.072998,6
2021-03-24 14:47:00.839,-0.999756,-0.0625,0.0,-0.953125,-0.019287,0.07959,6
2021-03-24 14:47:00.859,-1.001221,-0.0625,0.0,-0.950684,-0.005859,0.080322,6
2021-03-24 14:47:00.880,-1.0151370000000002,-0.0625,0.0,-0.965332,-0.000977,0.065674,6
2021-03-24 14:47:00.900,-0.998291,-0.0603029999999999,0.0,-0.959473,0.012695,0.071533,6
2021-03-24 14:47:00.920,-1.0,-0.047363,0.0,-0.951904,0.005859,0.081299,6
2021-03-24 14:47:00.940,-1.0,-0.064209,0.0,-0.953125,-0.000732,0.066895,6
2021-03-24 14:47:00.960,-1.0,-0.062744,0.0,-0.953125,0.0,0.061523,6
2021-03-24 14:47:00.980,-1.0,-0.059326,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.000,-1.0,-0.044189,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.019,-1.0,-0.050537,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.039,-1.0,-0.064697,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.059,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.079,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.099,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.119,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.140,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.160,-1.0,-0.0625,0.0,-0.953125,0.0,0.0617679999999999,6
2021-03-24 14:47:01.180,-1.0,-0.0625,0.0,-0.953125,0.0,0.0778809999999999,6
2021-03-24 14:47:01.200,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.220,-1.0,-0.0625,0.0,-0.953125,0.0,0.0778809999999999,6
2021-03-24 14:47:01.240,-1.0,-0.0625,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.260,-1.0,-0.0625,0.0,-0.953125,0.0,0.0778809999999999,6
2021-03-24 14:47:01.279,-1.0,-0.0625,0.0,-0.953125,0.0,0.061035,6
2021-03-24 14:47:01.299,-1.0,-0.0625,0.0,-0.952881,0.0,0.0625,6
2021-03-24 14:47:01.319,-1.0,-0.0625,0.0,-0.955566,0.0,0.0625,6
2021-03-24 14:47:01.339,-1.0,-0.0625,0.0,-0.967773,0.0,0.062744,6
2021-03-24 14:47:01.359,-1.0,-0.0603029999999999,0.0,-0.950684,0.0,0.05957,6
2021-03-24 14:47:01.380,-1.0,-0.071289,0.0,-0.956299,0.0,0.0446779999999999,6
2021-03-24 14:47:01.400,-1.0,-0.07959,0.0,-0.971436,0.0,0.046875,6
2021-03-24 14:47:01.420,-1.0,-0.078125,0.0,-0.963867,0.0,0.046875,6
2021-03-24 14:47:01.440,-1.0,-0.078125,0.0,-0.956055,0.0,0.046875,6
2021-03-24 14:47:01.460,-1.0,-0.078125,0.0,-0.966309,0.0,0.045654,6
2021-03-24 14:47:01.480,-1.0,-0.078125,0.0,-0.950684,0.0,0.051758,6
2021-03-24 14:47:01.500,-1.0,-0.080322,0.0,-0.953125,0.0,0.064697,6
2021-03-24 14:47:01.520,-1.0,-0.064697,0.0,-0.953125,0.0,0.061035,6
2021-03-24 14:47:01.539,-1.0,-0.072998,0.0,-0.953125,0.0,0.068359,6
2021-03-24 14:47:01.559,-1.0,-0.081055,0.0,-0.953125,0.0,0.081787,6
2021-03-24 14:47:01.579,-1.0,-0.063965,0.0,-0.951416,0.0,0.071289,6
2021-03-24 14:47:01.599,-1.0,-0.076172,0.0,-0.961914,0.0,0.0603029999999999,6
2021-03-24 14:47:01.619,-1.0,-0.0659179999999999,0.0,-0.963135,-0.001709,0.0625,6
2021-03-24 14:47:01.640,-1.0,-0.062012,0.0,-0.951172,0.007812,0.0625,6
2021-03-24 14:47:01.660,-1.0,-0.060547,0.0,-0.953125,0.017334,0.0625,6
2021-03-24 14:47:01.680,-1.0,-0.0773929999999999,0.0,-0.953125,0.017578,0.0625,6
2021-03-24 14:47:01.700,-1.0,-0.062988,0.0,-0.953125,0.006592,0.0625,6
2021-03-24 14:47:01.720,-0.998535,-0.076172,0.0,-0.953125,-0.001465,0.0625,6
2021-03-24 14:47:01.740,-1.015381,-0.078125,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.760,-1.000977,-0.078125,0.0,-0.953125,0.0,0.0625,6
2021-03-24 14:47:01.780,-0.999756,-0.078613,0.0,-0.953125,-0.0021969999999999,0.0625,6
2021-03-24 14:47:01.799,-1.0,-0.062744,0.0,-0.953125,0.0129389999999999,0.0625,6
2021-03-24 14:47:01.819,-1.0,-0.0622559999999999,0.0,-0.953125,0.005371,0.0625,6
2021-03-24 14:47:01.839,-1.0,-0.0625,0.0,-0.953125,-0.00293,0.0625,6
